user_id,recency_days,frequency,monetary,category_diversity,monthly_spend_1,monthly_spend_2,monthly_spend_3,monthly_spend_4,monthly_spend_5,monthly_spend_6,monthly_spend_7,monthly_spend_8,monthly_spend_9,monthly_spend_10,monthly_spend_11,monthly_spend_12,avg_transaction_size,std_transaction_size,max_transaction,transaction_trend,age,income_proxy,card_type_platinum,card_type_gold,days_as_customer
U013687,31.0,9.0,228.03,7.0,0.0,0.0,0.0,0.0,129.61,98.42,0.0,0.0,0.0,0.0,0.0,0.0,25.336666666666666,20.564763553223752,72.47,-76.27000000000001,28,29603,0,0,635
U013688,5.0,5.0,188.32999999999998,3.0,0.0,0.0,0.0,0.0,17.73,148.57999999999998,22.02,0.0,0.0,0.0,0.0,0.0,37.666,34.228016010280236,81.34,152.87,37,47066,0,0,2605
U013689,4.0,6.0,136.66,6.0,0.0,0.0,0.0,0.0,14.98,61.4,60.28,0.0,0.0,0.0,0.0,0.0,22.776666666666667,13.888950524307683,39.52,36.34,33,36203,0,0,2583
U013690,7.0,6.0,238.81,4.0,0.0,0.0,0.0,17.06,24.99,132.25,64.51,0.0,0.0,0.0,0.0,0.0,39.80166666666667,48.39549293753155,132.25,-109.79,51,67242,0,0,2142
U013691,8.0,10.0,262.92,7.0,0.0,0.0,0.0,5.63,24.88,153.55,78.86000000000001,0.0,0.0,0.0,0.0,0.0,26.292,19.995713318386798,63.61,134.6,60,54126,0,0,2788
U013692,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34081,0,0,277
U013693,8.0,6.0,301.44,4.0,0.0,0.0,0.0,0.0,80.12,132.13,89.19,0.0,0.0,0.0,0.0,0.0,50.24,32.973838114481,113.95,-86.69999999999999,51,64791,0,0,3608
U013694,8.0,3.0,55.25,3.0,0.0,0.0,0.0,0.0,0.0,16.89,38.36,0.0,0.0,0.0,0.0,0.0,18.416666666666668,1.4135180696875902,19.68,21.47,32,41591,0,0,690
U013695,9.0,6.0,154.25,5.0,0.0,0.0,0.0,26.73,34.49,46.330000000000005,46.699999999999996,0.0,0.0,0.0,0.0,0.0,25.708333333333332,12.932211592247736,38.91,-36.870000000000005,24,84125,1,0,1082
U013696,1.0,5.0,99.32,3.0,0.0,0.0,0.0,0.0,40.82,11.37,47.13,0.0,0.0,0.0,0.0,0.0,19.863999999999997,8.77810230061145,30.29,17.68,41,38359,0,0,1925
U013697,5.0,4.0,66.00999999999999,2.0,0.0,0.0,0.0,0.0,33.129999999999995,0.0,32.879999999999995,0.0,0.0,0.0,0.0,0.0,16.502499999999998,9.948682911152947,27.7,-0.25,50,60519,0,0,3636
U013698,12.0,4.0,76.87,3.0,0.0,0.0,0.0,7.84,0.0,60.129999999999995,8.9,0.0,0.0,0.0,0.0,0.0,19.2175,14.685776281831341,39.44,19.809999999999995,31,37399,0,0,3536
U013699,19.0,6.0,154.76999999999998,3.0,0.0,0.0,0.0,0.0,56.62,81.97999999999999,16.17,0.0,0.0,0.0,0.0,0.0,25.794999999999998,18.934083289137604,50.58,41.529999999999994,40,53954,0,0,315
U013700,19.0,7.0,361.77,4.0,0.0,0.0,0.0,0.0,144.54,189.07999999999998,28.15,0.0,0.0,0.0,0.0,0.0,51.68142857142857,48.687559817189246,120.3,72.69000000000003,68,59962,0,0,3165
U013701,20.0,5.0,188.13,3.0,0.0,0.0,0.0,28.7,78.16,46.89,34.38,0.0,0.0,0.0,0.0,0.0,37.626,24.193277578699416,78.16,-25.58999999999999,38,49495,0,0,1565
U013702,28.0,12.0,444.05,7.0,0.0,0.0,0.0,0.0,210.71,233.34,0.0,0.0,0.0,0.0,0.0,0.0,37.00416666666667,30.72632021228508,116.65,76.78999999999996,70,81720,0,1,1014
U013703,37.0,7.0,347.08000000000004,5.0,0.0,0.0,0.0,0.0,96.14999999999999,250.93,0.0,0.0,0.0,0.0,0.0,0.0,49.58285714285715,51.99194351508886,165.02,154.78000000000003,62,84324,0,1,932
U013704,12.0,8.0,367.79,7.0,0.0,0.0,0.0,0.0,28.15,147.2,192.44,0.0,0.0,0.0,0.0,0.0,45.97375,45.46495320181093,149.08,224.57000000000005,39,74699,1,0,506
U013705,1.0,8.0,446.06,4.0,0.0,0.0,0.0,85.95,0.0,16.7,343.41,0.0,0.0,0.0,0.0,0.0,55.7575,42.200410881547455,126.74,175.87999999999997,49,93990,1,0,121
U013706,12.0,3.0,154.73,2.0,0.0,0.0,0.0,0.0,13.05,27.66,114.02,0.0,0.0,0.0,0.0,0.0,51.57666666666666,54.56867630182477,114.02,128.63,56,55958,0,0,1426
U013707,0.0,12.0,298.84999999999997,7.0,0.0,0.0,0.0,0.0,46.4,91.28999999999999,161.16,0.0,0.0,0.0,0.0,0.0,24.904166666666665,20.81026908145169,74.24,57.53,44,41302,0,0,641
U013708,48.0,5.0,405.33,4.0,0.0,0.0,0.0,0.0,305.18,100.15,0.0,0.0,0.0,0.0,0.0,0.0,81.066,102.49311430530345,262.2,-161.82999999999998,41,46091,0,0,2571
U013709,4.0,7.0,232.84,4.0,0.0,0.0,0.0,0.0,118.18,50.38,64.28,0.0,0.0,0.0,0.0,0.0,33.26285714285714,31.61952229993664,101.23,-40.06000000000002,37,65988,0,1,2841
U013710,18.0,4.0,115.67,4.0,0.0,0.0,0.0,0.0,16.87,74.32000000000001,24.48,0.0,0.0,0.0,0.0,0.0,28.9175,25.197592973668474,65.48,-49.03000000000001,27,68055,0,1,140
U013711,17.0,6.0,200.03000000000003,5.0,0.0,0.0,0.0,0.0,32.34,46.589999999999996,121.10000000000001,0.0,0.0,0.0,0.0,0.0,33.33833333333334,34.10813593069353,96.48,47.91000000000001,22,36697,0,0,2188
U013712,1.0,2.0,148.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,148.21,0.0,0.0,0.0,0.0,0.0,74.105,1.0818733752154186,74.87,1.5300000000000011,37,95181,1,0,1219
U013713,32.0,3.0,389.51,3.0,0.0,0.0,0.0,0.0,299.09,90.41999999999999,0.0,0.0,0.0,0.0,0.0,0.0,129.83666666666667,149.27518425154707,299.09,-208.67,60,76534,0,1,2233
U013714,3.0,6.0,394.58,5.0,0.0,0.0,0.0,12.74,11.48,153.41000000000003,216.95,0.0,0.0,0.0,0.0,0.0,65.76333333333334,65.74844626808049,164.94,86.97999999999996,32,71089,1,0,1364
U013715,2.0,5.0,147.3,4.0,0.0,0.0,0.0,0.0,43.89,12.97,90.44,0.0,0.0,0.0,0.0,0.0,29.46,11.112056515335045,43.89,33.58,29,76420,1,0,1240
U013716,6.0,3.0,104.32,3.0,0.0,0.0,0.0,0.0,71.21,15.39,17.72,0.0,0.0,0.0,0.0,0.0,34.77333333333333,31.576577289714812,71.21,-38.099999999999994,37,31362,0,0,3351
U013717,46.0,5.0,152.7,4.0,0.0,0.0,0.0,0.0,76.64,76.06,0.0,0.0,0.0,0.0,0.0,0.0,30.54,16.631352921515436,51.59,15.14,50,60610,0,0,2643
U013718,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,39813,0,0,878
U013719,2.0,3.0,93.16,2.0,0.0,0.0,0.0,0.0,57.879999999999995,0.0,35.28,0.0,0.0,0.0,0.0,0.0,31.05333333333333,6.375494752043431,35.28,45.72,32,41592,0,0,1818
U013720,6.0,7.0,279.42,4.0,0.0,0.0,0.0,76.34,152.42,31.9,18.76,0.0,0.0,0.0,0.0,0.0,39.917142857142856,26.64816861392524,80.61,31.47999999999999,26,83529,1,0,1263
U013721,19.0,5.0,161.78,4.0,0.0,0.0,0.0,19.59,135.69,0.0,6.5,0.0,0.0,0.0,0.0,0.0,32.356,24.549037251998296,71.76,-20.92,37,85679,1,0,421
U013722,13.0,6.0,143.66,5.0,0.0,0.0,0.0,0.0,128.82,7.49,7.35,0.0,0.0,0.0,0.0,0.0,23.94333333333333,25.50309131589084,61.29,8.599999999999994,31,28588,0,0,693
U013723,36.0,6.0,151.95,5.0,0.0,0.0,0.0,0.0,84.08999999999999,67.86,0.0,0.0,0.0,0.0,0.0,0.0,25.325,11.922177234045801,38.66,-16.230000000000004,62,52628,0,0,3491
U013724,10.0,7.0,249.05,6.0,0.0,0.0,0.0,0.0,38.96,193.98,16.11,0.0,0.0,0.0,0.0,0.0,35.57857142857143,30.142617906972085,89.08,35.21000000000001,66,104757,1,0,2809
U013725,48.0,2.0,31.409999999999997,2.0,0.0,0.0,0.0,0.0,22.4,9.01,0.0,0.0,0.0,0.0,0.0,0.0,15.704999999999998,9.46815980008787,22.4,-13.389999999999999,39,52516,0,1,915
U013726,6.0,8.0,244.69,5.0,0.0,0.0,0.0,66.58,0.0,160.68,17.43,0.0,0.0,0.0,0.0,0.0,30.58625,26.399425825736653,77.33,-2.190000000000012,25,55200,0,1,2066
U013727,3.0,3.0,159.32,3.0,0.0,0.0,0.0,0.0,46.33,75.22,37.77,0.0,0.0,0.0,0.0,0.0,53.10666666666666,19.62315044362992,75.22,66.66000000000001,25,23986,0,0,1159
U013728,30.0,2.0,23.61,2.0,0.0,0.0,0.0,0.0,3.91,19.7,0.0,0.0,0.0,0.0,0.0,0.0,11.805,11.165216074935586,19.7,15.79,37,49132,0,0,1348
U013729,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,40493,0,0,2738
U013730,48.0,5.0,224.59,4.0,0.0,0.0,0.0,53.3,148.31,22.98,0.0,0.0,0.0,0.0,0.0,0.0,44.918,50.37541979973964,129.53,-141.07,47,59680,0,0,1402
U013731,69.0,1.0,36.68,1.0,0.0,0.0,0.0,0.0,36.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68,0.0,36.68,0.0,36,32324,0,0,728
U013732,39.0,1.0,49.6,1.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,49.6,0.0,38,37709,0,0,82
U013733,0.0,8.0,188.39,4.0,0.0,0.0,0.0,3.0,37.19,135.21,12.99,0.0,0.0,0.0,0.0,0.0,23.54875,17.23459596898882,52.22,3.569999999999993,35,48018,0,0,2887
U013734,13.0,6.0,90.09,6.0,0.0,0.0,0.0,0.0,56.5,25.57,8.02,0.0,0.0,0.0,0.0,0.0,15.015,9.31322017349531,25.72,-22.909999999999997,46,71095,0,1,2786
U013735,22.0,3.0,21.62,3.0,0.0,0.0,0.0,0.0,6.39,6.83,8.4,0.0,0.0,0.0,0.0,0.0,7.206666666666667,1.0566140891230509,8.4,8.84,55,40367,0,0,1883
U013736,6.0,11.0,401.81,7.0,0.0,0.0,0.0,113.22,113.4,145.69,29.5,0.0,0.0,0.0,0.0,0.0,36.52818181818182,31.061947079403065,94.57,-63.26999999999995,23,82456,1,0,2385
U013737,14.0,4.0,127.92,4.0,0.0,0.0,0.0,0.0,0.0,113.41,14.51,0.0,0.0,0.0,0.0,0.0,31.98,13.12687319966183,43.31,-17.440000000000012,44,33764,0,0,2708
U013738,11.0,6.0,302.53000000000003,4.0,0.0,0.0,0.0,158.58,19.560000000000002,89.09,35.3,0.0,0.0,0.0,0.0,0.0,50.421666666666674,56.23438251342916,158.58,-53.750000000000014,53,74678,0,1,230
U013739,12.0,2.0,27.72,2.0,0.0,0.0,0.0,0.0,0.0,8.67,19.05,0.0,0.0,0.0,0.0,0.0,13.86,7.339768388716363,19.05,10.38,54,72692,0,0,2839
U013740,2.0,6.0,382.55,4.0,0.0,0.0,0.0,0.0,247.55,66.21,68.78999999999999,0.0,0.0,0.0,0.0,0.0,63.75833333333333,50.57663073660272,131.63,-244.97,49,100852,1,0,222
U013741,13.0,5.0,80.78999999999999,4.0,0.0,0.0,0.0,14.18,29.98,17.65,18.98,0.0,0.0,0.0,0.0,0.0,16.157999999999998,8.064621503827691,26.02,44.510000000000005,47,50612,0,0,475
U013742,11.0,8.0,666.02,6.0,0.0,0.0,0.0,41.59,76.96000000000001,74.26,473.21000000000004,0.0,0.0,0.0,0.0,0.0,83.2525,126.52803537443504,391.99,411.24,55,55523,0,0,2524
U013743,8.0,12.0,563.1,4.0,0.0,0.0,0.0,82.89,59.620000000000005,75.45,345.14,0.0,0.0,0.0,0.0,0.0,46.925000000000004,40.19978301614891,163.62,169.22000000000003,39,82463,1,0,654
U013744,4.0,6.0,337.93,4.0,0.0,0.0,0.0,67.5,11.15,0.0,259.28,0.0,0.0,0.0,0.0,0.0,56.321666666666665,45.59618818132352,135.01,148.28999999999996,49,56580,0,0,2745
U013745,24.0,2.0,60.71,1.0,0.0,0.0,0.0,0.0,40.29,20.42,0.0,0.0,0.0,0.0,0.0,0.0,30.355,14.050211742176698,40.29,-19.869999999999997,36,80850,0,1,2194
U013746,8.0,6.0,136.29,3.0,0.0,0.0,0.0,12.24,55.3,16.53,52.22,0.0,0.0,0.0,0.0,0.0,22.715,14.486824013564878,45.51,1.2099999999999937,42,65497,0,1,389
U013747,8.0,6.0,127.66,6.0,0.0,0.0,0.0,0.0,70.94,32.04,24.68,0.0,0.0,0.0,0.0,0.0,21.276666666666667,8.293386923728248,32.04,19.320000000000007,27,28911,0,0,2934
U013748,5.0,2.0,34.2,2.0,0.0,0.0,0.0,0.0,0.0,18.17,16.03,0.0,0.0,0.0,0.0,0.0,17.1,1.5132085117392122,18.17,-2.1400000000000006,38,49093,0,0,2766
U013749,20.0,9.0,596.07,6.0,0.0,0.0,0.0,0.0,430.29,149.99,15.79,0.0,0.0,0.0,0.0,0.0,66.23,68.74731958411178,183.55,-224.77,28,87257,1,0,3183
U013750,5.0,12.0,419.31,6.0,0.0,0.0,0.0,96.1,16.560000000000002,126.06,180.59,0.0,0.0,0.0,0.0,0.0,34.9425,27.52605777837033,96.1,-58.12999999999994,32,85731,1,0,2657
U013751,0.0,6.0,217.61,5.0,0.0,0.0,0.0,102.44999999999999,58.19,0.0,56.97,0.0,0.0,0.0,0.0,0.0,36.26833333333334,20.394490841074376,64.08,-20.409999999999997,41,45527,0,0,1826
U013752,3.0,9.0,401.16,5.0,0.0,0.0,0.0,122.50999999999999,135.79,35.9,106.96,0.0,0.0,0.0,0.0,0.0,44.57333333333334,30.365575492652855,96.91,-115.44000000000003,46,101940,1,0,2172
U013753,5.0,8.0,323.25,6.0,0.0,0.0,0.0,0.0,45.19,0.0,278.06,0.0,0.0,0.0,0.0,0.0,40.40625,62.1316073088868,193.4,-153.93,68,89369,1,0,782
U013754,22.0,8.0,423.84000000000003,5.0,0.0,0.0,0.0,0.0,237.88,170.19,15.77,0.0,0.0,0.0,0.0,0.0,52.980000000000004,59.659816579383765,181.23,-75.87999999999997,22,46992,0,1,388
U013755,21.0,2.0,70.45,1.0,0.0,0.0,0.0,0.0,27.35,0.0,43.1,0.0,0.0,0.0,0.0,0.0,35.225,11.136931803688123,43.1,15.75,65,57607,0,1,1661
U013756,51.0,1.0,57.24,1.0,0.0,0.0,0.0,0.0,0.0,57.24,0.0,0.0,0.0,0.0,0.0,0.0,57.24,0.0,57.24,0.0,37,43540,0,0,643
U013757,22.0,3.0,79.05,3.0,0.0,0.0,0.0,0.0,39.7,0.0,39.35,0.0,0.0,0.0,0.0,0.0,26.349999999999998,11.308120975652852,39.35,37.230000000000004,57,54392,0,0,3592
U013758,5.0,9.0,342.14,5.0,0.0,0.0,0.0,0.0,105.94,26.67,209.53,0.0,0.0,0.0,0.0,0.0,38.01555555555555,24.094021619019475,95.23,130.26,54,109508,1,0,1975
U013759,23.0,2.0,66.29,2.0,0.0,0.0,0.0,0.0,58.67,7.62,0.0,0.0,0.0,0.0,0.0,0.0,33.145,36.09780117957325,58.67,-51.050000000000004,69,69269,0,1,1296
U013760,2.0,6.0,177.47,4.0,0.0,0.0,0.0,0.0,31.439999999999998,113.53,32.5,0.0,0.0,0.0,0.0,0.0,29.578333333333333,33.335413851738316,95.02,114.59,26,42808,0,0,2057
U013761,32.0,1.0,43.94,1.0,0.0,0.0,0.0,0.0,0.0,43.94,0.0,0.0,0.0,0.0,0.0,0.0,43.94,0.0,43.94,0.0,69,74423,0,1,2131
U013762,24.0,3.0,38.89,3.0,0.0,0.0,0.0,0.0,0.0,38.89,0.0,0.0,0.0,0.0,0.0,0.0,12.963333333333333,14.518334385642637,29.21,-19.53,24,37816,0,0,1372
U013763,12.0,3.0,191.46,3.0,0.0,0.0,0.0,0.0,57.62,0.0,133.84,0.0,0.0,0.0,0.0,0.0,63.82,37.11048908327671,103.64,76.22,64,62274,0,0,343
U013764,58.0,3.0,80.86,3.0,0.0,0.0,0.0,15.67,65.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.953333333333333,17.663986903678722,47.31,49.519999999999996,53,56483,0,0,2496
U013765,6.0,3.0,62.03,2.0,0.0,0.0,0.0,24.7,10.2,0.0,27.13,0.0,0.0,0.0,0.0,0.0,20.676666666666666,9.154050105463337,27.13,12.629999999999999,45,53796,0,0,2062
U013766,13.0,3.0,81.07000000000001,3.0,0.0,0.0,0.0,0.0,0.0,42.050000000000004,39.02,0.0,0.0,0.0,0.0,0.0,27.023333333333337,17.461993967852965,39.02,67.09000000000002,40,42495,0,0,1239
U013767,2.0,2.0,60.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81,0.0,0.0,0.0,0.0,0.0,30.405,0.36062445840513907,30.66,0.5100000000000016,25,43190,0,0,2420
U013768,21.0,5.0,86.99000000000001,2.0,0.0,0.0,0.0,0.0,14.22,56.45,16.32,0.0,0.0,0.0,0.0,0.0,17.398000000000003,5.61628168809222,24.35,9.850000000000001,61,97656,0,1,142
U013769,32.0,5.0,246.39,4.0,0.0,0.0,0.0,0.0,212.28,34.11,0.0,0.0,0.0,0.0,0.0,0.0,49.278,29.482562982210347,93.69,24.190000000000026,57,89435,1,0,2267
U013770,13.0,4.0,216.22,4.0,0.0,0.0,0.0,0.0,149.02,39.18,28.02,0.0,0.0,0.0,0.0,0.0,54.055,63.83473479749616,149.02,-138.48000000000002,67,56646,0,0,2681
U013771,5.0,10.0,510.01,6.0,0.0,0.0,0.0,39.93,183.99,105.05,181.04,0.0,0.0,0.0,0.0,0.0,51.001,59.00543429775487,167.03,41.930000000000035,57,53791,0,0,2975
U013772,10.0,8.0,399.37,5.0,0.0,0.0,0.0,0.0,109.68,274.15,15.54,0.0,0.0,0.0,0.0,0.0,49.92125,59.77115941835398,188.69,-197.37,68,104672,1,0,2381
U013773,3.0,5.0,96.74,4.0,0.0,0.0,0.0,0.0,31.46,19.26,46.02,0.0,0.0,0.0,0.0,0.0,19.348,7.866754095559362,30.21,33.82,65,43204,0,0,1927
U013774,25.0,7.0,221.94,5.0,0.0,0.0,0.0,0.0,74.43,147.51,0.0,0.0,0.0,0.0,0.0,0.0,31.705714285714286,18.644973278914307,64.71,-56.339999999999975,42,60459,0,1,238
U013775,18.0,5.0,100.75,4.0,0.0,0.0,0.0,0.0,78.09,1.61,21.049999999999997,0.0,0.0,0.0,0.0,0.0,20.15,19.30106603273508,48.48,-55.43000000000001,56,69908,0,0,1040
U013776,2.0,6.0,198.02,4.0,0.0,0.0,0.0,0.0,158.5,19.55,19.97,0.0,0.0,0.0,0.0,0.0,33.00333333333334,30.822703104475874,72.2,-107.08000000000001,34,98416,1,0,2392
U013777,23.0,4.0,78.55,4.0,0.0,0.0,0.0,0.0,11.6,66.95,0.0,0.0,0.0,0.0,0.0,0.0,19.6375,9.028245953672286,31.37,28.190000000000005,60,43288,0,0,3342
U013778,1.0,8.0,922.9,6.0,0.0,0.0,0.0,11.23,76.06,85.41,750.2,0.0,0.0,0.0,0.0,0.0,115.3625,165.50171071623402,501.0,717.96,51,116870,1,0,1500
U013779,3.0,5.0,288.49,4.0,0.0,0.0,0.0,0.0,211.38,55.33,21.78,0.0,0.0,0.0,0.0,0.0,57.698,38.4626685241677,110.59,86.91000000000001,43,88852,1,0,3572
U013780,17.0,7.0,430.55,7.0,0.0,0.0,0.0,168.78,114.81,112.94,34.02,0.0,0.0,0.0,0.0,0.0,61.50714285714286,50.75779865015349,150.79,-118.55000000000001,52,107797,1,0,2151
U013781,8.0,5.0,192.11,4.0,0.0,0.0,0.0,0.0,76.39,68.95,46.769999999999996,0.0,0.0,0.0,0.0,0.0,38.422000000000004,24.649435490493488,76.39,1.2299999999999898,34,60830,0,1,665
U013782,8.0,5.0,384.00000000000006,3.0,0.0,0.0,0.0,0.0,294.66,55.85,33.49,0.0,0.0,0.0,0.0,0.0,76.80000000000001,113.91693640543535,278.29,-205.32000000000005,52,78199,0,1,671
U013783,47.0,6.0,280.31,5.0,0.0,0.0,0.0,0.0,254.95,25.36,0.0,0.0,0.0,0.0,0.0,0.0,46.718333333333334,46.72136916515468,132.88,-122.44999999999999,44,96961,1,0,1497
U013784,6.0,8.0,130.59,6.0,0.0,0.0,0.0,0.0,81.25999999999999,8.54,40.79,0.0,0.0,0.0,0.0,0.0,16.32375,12.203767494975827,43.12,-31.930000000000007,37,52148,0,0,2787
U013785,9.0,6.0,112.98,5.0,0.0,0.0,0.0,0.0,0.0,67.71,45.269999999999996,0.0,0.0,0.0,0.0,0.0,18.830000000000002,15.394085877375115,40.93,35.36,69,72182,0,1,362
U013786,14.0,5.0,115.67,4.0,0.0,0.0,0.0,0.0,0.0,98.38,17.29,0.0,0.0,0.0,0.0,0.0,23.134,8.176449718551446,36.34,37.25000000000001,24,47828,0,0,1423
U013787,9.0,5.0,96.91,4.0,0.0,0.0,0.0,0.0,63.14,4.42,29.35,0.0,0.0,0.0,0.0,0.0,19.381999999999998,17.83667485828006,45.19,0.13000000000000256,58,65190,0,0,210
U013788,18.0,6.0,123.3,4.0,0.0,0.0,0.0,58.16,57.14,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.55,19.619716613651683,58.16,-55.160000000000004,31,36385,0,0,3220
U013789,16.0,9.0,513.71,4.0,0.0,0.0,0.0,192.8,113.98,67.96,138.97,0.0,0.0,0.0,0.0,0.0,57.07888888888889,35.829271358919804,135.12,-42.78999999999999,32,85514,1,0,378
U013790,2.0,4.0,56.330000000000005,4.0,0.0,0.0,0.0,0.0,0.0,40.040000000000006,16.29,0.0,0.0,0.0,0.0,0.0,14.082500000000001,12.867347240204564,33.31,-23.750000000000007,28,37566,0,0,1675
U013791,40.0,3.0,181.75,2.0,0.0,0.0,0.0,0.0,6.88,174.87,0.0,0.0,0.0,0.0,0.0,0.0,60.583333333333336,78.28720606416692,150.41,167.99,26,51545,0,1,475
U013792,1.0,6.0,308.43,5.0,0.0,0.0,0.0,0.0,277.07,25.12,6.24,0.0,0.0,0.0,0.0,0.0,51.405,50.03796628561157,133.26,-157.95,27,53005,0,1,2832
U013793,8.0,6.0,241.23000000000002,4.0,0.0,0.0,0.0,79.84,0.0,98.55,62.84,0.0,0.0,0.0,0.0,0.0,40.205000000000005,23.470650395760238,79.84,-34.50999999999999,62,82822,0,1,2907
U013794,27.0,4.0,109.25,4.0,0.0,0.0,0.0,92.76,5.1,11.39,0.0,0.0,0.0,0.0,0.0,0.0,27.3125,43.63968177015043,92.76,-86.47,67,61126,0,0,2104
U013795,27.0,8.0,451.87,4.0,0.0,0.0,0.0,182.68,58.480000000000004,210.70999999999998,0.0,0.0,0.0,0.0,0.0,0.0,56.48375,56.525573210589506,182.68,-30.44999999999999,50,72091,0,1,3543
U013796,39.0,3.0,147.24,2.0,0.0,0.0,0.0,0.0,109.93,37.31,0.0,0.0,0.0,0.0,0.0,0.0,49.080000000000005,11.500230432473948,60.29,26.660000000000004,21,50841,0,1,2971
U013797,3.0,12.0,565.51,6.0,0.0,0.0,0.0,0.0,309.76,166.7,89.05,0.0,0.0,0.0,0.0,0.0,47.12583333333333,46.52914774796025,132.26,232.57,64,93318,1,0,156
U013798,23.0,7.0,198.05,5.0,0.0,0.0,0.0,16.85,111.48,69.72,0.0,0.0,0.0,0.0,0.0,0.0,28.292857142857144,9.054169783927762,41.59,41.06999999999999,51,114990,1,0,1466
U013799,7.0,6.0,232.87,5.0,0.0,0.0,0.0,0.0,202.44,0.0,30.43,0.0,0.0,0.0,0.0,0.0,38.81166666666667,54.21045892322501,148.09,169.07,47,59744,0,0,1613
U013800,4.0,5.0,111.41,4.0,0.0,0.0,0.0,0.0,47.739999999999995,28.77,34.9,0.0,0.0,0.0,0.0,0.0,22.282,9.969090730854042,34.9,15.930000000000007,68,55603,0,0,2381
U013801,7.0,4.0,37.14,3.0,0.0,0.0,0.0,1.29,27.439999999999998,0.0,8.41,0.0,0.0,0.0,0.0,0.0,9.285,9.738653226533259,23.22,-11.879999999999999,41,69572,0,1,2288
U013802,5.0,3.0,115.02000000000001,2.0,0.0,0.0,0.0,0.0,86.43,22.47,6.12,0.0,0.0,0.0,0.0,0.0,38.34,42.44192149278824,86.43,-57.84,39,52861,0,0,3522
U013803,8.0,5.0,732.7199999999999,4.0,0.0,0.0,0.0,0.0,65.42,95.99000000000001,571.31,0.0,0.0,0.0,0.0,0.0,146.54399999999998,237.6512965039324,571.31,601.88,59,71961,0,1,3497
U013804,35.0,7.0,281.65999999999997,4.0,0.0,0.0,0.0,0.0,174.3,107.36,0.0,0.0,0.0,0.0,0.0,0.0,40.23714285714285,35.656606079979866,118.22,-66.94000000000003,47,98439,1,0,834
U013805,2.0,8.0,233.29,6.0,0.0,0.0,0.0,42.5,22.6,92.46,75.72999999999999,0.0,0.0,0.0,0.0,0.0,29.16125,12.536041112955646,44.8,-22.97,56,61823,0,0,3469
U013806,10.0,10.0,479.65000000000003,5.0,0.0,0.0,0.0,113.17,95.57,167.67000000000002,103.24000000000001,0.0,0.0,0.0,0.0,0.0,47.965,35.384625113803935,113.17,62.170000000000016,55,91548,1,0,1763
U013807,31.0,10.0,402.0,6.0,0.0,0.0,0.0,94.2,126.65,181.14999999999998,0.0,0.0,0.0,0.0,0.0,0.0,40.2,22.276942738575634,80.14,63.900000000000006,62,60580,0,0,2062
U013808,7.0,5.0,280.7,5.0,0.0,0.0,0.0,34.96,11.94,229.19,4.61,0.0,0.0,0.0,0.0,0.0,56.14,54.528909305064964,115.61,186.9,36,108541,1,0,3352
U013809,0.0,5.0,61.1,3.0,0.0,0.0,0.0,0.0,42.96,14.91,3.23,0.0,0.0,0.0,0.0,0.0,12.22,6.809544771862507,21.66,-6.120000000000001,24,20000,0,0,1218
U013810,2.0,7.0,230.16,5.0,0.0,0.0,0.0,28.63,62.510000000000005,66.94,72.08,0.0,0.0,0.0,0.0,0.0,32.88,13.485487261002724,51.15,47.88000000000001,44,103041,1,0,2164
U013811,20.0,7.0,716.8,4.0,0.0,0.0,0.0,438.57,30.45,92.27000000000001,155.51,0.0,0.0,0.0,0.0,0.0,102.39999999999999,134.69439112301595,396.26,-221.23999999999995,53,46344,0,0,3475
U013812,5.0,7.0,621.02,3.0,0.0,0.0,0.0,0.0,501.72,70.46000000000001,48.84,0.0,0.0,0.0,0.0,0.0,88.71714285714286,128.8740642014891,362.98,-477.14000000000004,61,65081,0,1,2967
U013813,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,38577,0,0,234
U013814,8.0,8.0,456.3,5.0,0.0,0.0,0.0,0.0,282.23,29.64,144.43,0.0,0.0,0.0,0.0,0.0,57.0375,27.730918149757887,99.96,-108.15999999999997,58,80360,0,1,2128
U013815,60.0,3.0,42.81,2.0,0.0,0.0,0.0,15.01,27.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.270000000000001,5.815419159441562,19.68,12.789999999999997,62,105655,1,0,2574
